well_id,original_id,name,country,admin_1,admin_2,admin_3,admin_4,locality,latitude,longitude,elevation,yield,well_depth,operation_status,drilling_end_date,source_1,source_2,source_3,last_update
,11364910279,,,Garissa,,,,,0.65492,39.57924,,,,operational,,,,,
,11364910283,,,Garissa,,,,,0.34518,40.01668,,,,operational,,,,,
,11364910293,,,Garissa,,,,,0.57363,39.55495,,,,operational,,,,,
,11364910298,,,Garissa,,,,,0.81324,39.39913,,,,operational,,,,,
,11364910310,,,Garissa,,,,,0.65505,39.57928,,,,operational,,,,,
,11364910313,,,Garissa,,,,,0.34569,40.01629,,,,operational,,,,,
,11364910325,,,Garissa,,,,,0.65469,39.57924,,,,operational,,,,,
,11364910326,,,Garissa,,,,,0.31356,40.08014,,,,operational,,,,,
,11364910331,,,Garissa,,,,,-0.50531,39.67506,,,,operational,,,,,
,11648878498,,,,,,,,-2.15443,40.18437,-11.86,,,operational,,,,,
,11648878499,,,,,,,,-2.20952,40.17816,-62.99,,,operational,,,,,
,11648878501,,,,,,,,-2.1532,40.18308,2.58,,,operational,,,,,
,11648878502,,,,,,,,-0.47802,39.61077,155.93,,,operational,,,,,
,11648878509,,,,,,,,-2.03011,40.15867,5.3,,,operational,,,,,
,11648878511,,,,,,,,-2.23284,40.18063,68.99,,,needs maintenance,,,,,
,11648878512,,,,,,,,-2.1327,40.18203,-6.83,,,operational,,,,,
,11648878515,,,,,,,,-2.05986,40.16552,-12.2,,,operational,,,,,
,11648878516,,,,,,,,-2.12089,40.16773,-50.79,,,operational,,,,,
,11648878522,,,,,,,,-0.88364,39.84667,136.9,,,needs maintenance,,,,,
,11648878524,,,,,,,,-2.06388,40.17582,-6.6,,,needs maintenance,,,,,
,11648878529,,,,,,,,-2.06399,40.16231,-6.5,,,operational,,,,,
,11648878532,,,,,,,,-2.15192,40.18328,-3.01,,,operational,,,,,
,11648878535,,,,,,,,-2.06424,40.17705,-3.5,,,operational,,,,,
,11648878538,,,,,,,,-2.18662,40.19085,-12.07,,,operational,,,,,
,11648878540,,,,,,,,-2.02959,40.15867,4.8,,,needs maintenance,,,,,
,11648878541,,,,,,,,-2.18449,40.13506,5.38,,,operational,,,,,
,11648878542,,,,,,,,-2.08474,40.16431,-0.9,,,operational,,,,,
,11648878543,,,,,,,,-2.13724,40.17489,6.27,,,operational,,,,,
,11648878544,,,,,,,,-0.4634,39.63125,133.5,,,operational,,,,,
,11648878546,,,,,,,,-2.06228,40.16483,-7.7,,,operational,,,,,
,11648878547,,,,,,,,-2.11977,40.16757,-17.42,,,operational,,,,,
,11648878549,,,,,,,,-2.08498,40.16386,-5.9,,,operational,,,,,
,11648878551,,,,,,,,-2.15378,40.18657,-5.83,,,operational,,,,,
,11648878560,,,,,,,,-2.06392,40.16189,-6.6,,,needs maintenance,,,,,
,11648878561,,,,,,,,-2.02964,40.15823,6.8,,,needs maintenance,,,,,
,11648878562,,,,,,,,-2.06426,40.1622,-6.3,,,needs maintenance,,,,,
,11648878563,,,,,,,,-2.15205,40.18314,-2.03,,,operational,,,,,
,11648878566,,,,,,,,-2.06445,40.17659,-0.7,,,needs maintenance,,,,,
,11648878569,,,,,,,,-2.18855,40.19168,-2.28,,,operational,,,,,
,11648878571,,,,,,,,-2.02967,40.15905,4.9,,,needs maintenance,,,,,
,11648878572,,,,,,,,-2.18477,40.13276,47.05,,,operational,,,,,
,11648878573,,,,,,,,-2.04119,40.16063,-3.2,,,operational,,,,,
,11648878574,,,,,,,,-2.13291,40.18519,-5.16,,,operational,,,,,
,11648878578,,,,,,,,-2.12042,40.16659,-51.16,,,operational,,,,,
,11648878579,,,,,,,,-2.0871,40.1648,-4.8,,,needs maintenance,,,,,
,11648878590,,,,,,,,-2.06463,40.16145,-6.6,,,operational,,,,,
,11664720037,,,,,,,,-3.15442,39.89093,33.6,,,operational,,,,,
,11664720045,,,,,,,,-3.15755,40.124,-2.55,,,operational,,,,,
,11664720049,,,,,,,,-3.19196,40.08972,87.68,,,operational,,,,,
,11664742075,,,,,,,,-3.1831,39.9523,25.9,,,needs_maintenance,,,,,
,11664742078,,,,,,,,-3.17165,39.96575,44.4,,,operational,,,,,
,11664742140,,,,,,,,-3.17943,39.99079,27.86,,,operational,,,,,
,11664742142,,,,,,,,-3.13555,39.89713,31,,,operational,,,,,
,11664742145,,,,,,,,-3.1786,39.9475,30.6,,,operational,,,,,
,11664742166,,,,,,,,-3.15704,40.1233,42.63,,,operational,,,,,
,11664742173,,,,,,,,-3.17959,39.99614,24.63,,,operational,,,,,
,11664742182,,,,,,,,-3.18291,39.93649,40.6,,,needs_maintenance,,,,,
,11364910308,,,Garissa,,,,,0.655,39.5797,,,,operational,,,,,
,11364910309,,,Garissa,,,,,0.79978,39.46294,,,,closed,,,,,
,11364910312,,,Garissa,,,,,-0.48334,39.65328,,,,operational,,,,,
,11364910318,,,Garissa,,,,,-0.02337,40.13377,,,,operational,,,,,
,11364910322,,,Garissa,,,,,0.65505,39.57952,,,,closed,,,,,
,11364910331,,,Garissa,,,,,-0.50531,39.67506,,,,operational,,,,,
,11648878589,,,,,,,,-2.50386,40.25615,-24.7,,,operational,,,,,
,11664720025,,,,,,,,-3.1772,39.93294,12.3,,,needs_maintenance,,,,,
,11664742110,,,,,,,,-3.16138,39.80001,111.43,,,operational,,,,,
,11364872364,,,Garissa,,,,,0.07611,40.09694,,,,operational,,,,,
,11364910293,,,Garissa,,,,,0.57363,39.55495,,,,operational,,,,,
,227923848,,,,,,,,-3.53416,38.18568,,,,,,,,,
,366309272,,,,,,,,1.7854,40.10942,,,,,,,,,
,366311077,,,,,,,,2.00045,40.3473,,,,,,,,,
,367391334,,,,,,,,1.63151,40.01063,,,,,,,,,
,437329518,,,,,,,,0.24316,37.38964,,,,,,,,,
,446915110,,,,,,,,0.21692,37.46279,,,,,,,,,
,446922543,,,,,,,,0.19648,37.41112,,,,,,,,,
,487479320,,,,,,,,-0.34937,34.33448,,,,,,,,,
,497667384,,,,,,,,-3.62251,38.35306,,,,,,,,,
,498562883,,,,,,,,-3.82317,38.62017,,,,,,,,,
,498562885,,,,,,,,-3.83375,38.60893,,,,,,,,,
,498562887,,,,,,,,-3.81601,38.55983,,,,,,,,,
,498562888,,,,,,,,-3.80362,38.53975,,,,,,,,,
,498562892,,,,,,,,-3.83339,38.60365,,,,,,,,,
,498562893,,,,,,,,-3.83378,38.60413,,,,,,,,,
,498566744,,,,,,,,-3.68922,38.66306,,,,,,,,,
,499042431,,,,,,,,-3.26132,37.76731,,,,,,,,,
,499046436,,,,,,,,-3.2966,37.80694,,,,,,,,,
,517058061,,,,,,,,-1.27101,36.6324,,,,,,,,,
,694960326,,,,,,,,3.75269,34.83543,,,,,,,,,
,719454559,,,,,,,,-0.38155,37.62251,,,,,,,,,
,741693848,,,,,,,,1.81172,39.16004,,,,,,,,,
,849919090,,,,,,,,3.77118,34.623,,,,,,,,,
,849919091,,,,,,,,3.77112,34.62301,,,,,,,,,
,1029540926,,,,,,,,-0.23809,35.81117,,,,,,,,,
,1051195073,,,,,,,,0.12867,36.22408,,,,,,,,,
,1051668435,,,,,,,,-0.43622,36.1815,,,,,,,,,
,1056918352,,,,,,,,-0.69774,36.22086,,,,,,,,,
,1056918353,,,,,,,,-0.6979,36.22098,,,,,,,,,
,1057713341,,,,,,,,-0.91814,36.28948,,,,,,,,,
,1065498970,,,,,,,,-0.6424,36.00699,,,,,,,,,
,1065498971,,,,,,,,-0.64253,36.00695,,,,,,,,,
,1066229006,,,,,,,,-0.25574,35.84319,,,,,,,,,
,1090996522,,,,,,,,-0.40027,36.03136,,,,,,,,,
,1164886056,,,,,,,,-0.3173,38.2447,,,,,,,,,
,1170420660,,,,,,,,-0.2817,38.42975,,,,,,,,,
,1232514258,,,,,,,,-0.43507,34.50106,,,,,,,,,
,1419023947,,,,,,,,0.16304,34.29318,,,,,,,,,
,1845144998,,,,,,,,0.72895,38.26578,,,,,,,,,
,1845145075,,,,,,,,0.72987,38.26944,,,,,,,,,
,1845145076,,,,,,,,0.73025,38.27003,,,,,,,,,
,1845145077,,,,,,,,0.73055,38.27439,,,,,,,,,
,1845145078,,,,,,,,0.73081,38.27174,,,,,,,,,
,1845145079,,,,,,,,0.73096,38.27384,,,,,,,,,
,1845145080,,,,,,,,0.73134,38.27163,,,,,,,,,
,1845165533,,,,,,,,0.61181,38.04597,,,,,,,,,
,1845165544,,,,,,,,0.61262,38.04511,,,,,,,,,
,1845544934,,,,,,,,0.37231,38.21666,,,,,,,,,
,1845544935,,,,,,,,0.37233,38.21648,,,,,,,,,
,1845544936,,,,,,,,0.37238,38.21687,,,,,,,,,
,1845544937,,,,,,,,0.37245,38.21705,,,,,,,,,
,1845544938,,,,,,,,0.37247,38.2162,,,,,,,,,
,1845544939,,,,,,,,0.37264,38.21717,,,,,,,,,
,1845544940,,,,,,,,0.37265,38.21605,,,,,,,,,
,1845544941,,,,,,,,0.3727,38.21956,,,,,,,,,
,1845544942,,,,,,,,0.37272,38.21818,,,,,,,,,
,1845544943,,,,,,,,0.37275,38.22007,,,,,,,,,
,1845544944,,,,,,,,0.3728,38.21918,,,,,,,,,
,1845544945,,,,,,,,0.37281,38.21635,,,,,,,,,
,1845544946,,,,,,,,0.37283,38.21738,,,,,,,,,
,1845544947,,,,,,,,0.373,38.21761,,,,,,,,,
,1845544948,,,,,,,,0.373,38.21801,,,,,,,,,
,1845544949,,,,,,,,0.37305,38.21472,,,,,,,,,
,1845544950,,,,,,,,0.37316,38.21514,,,,,,,,,
,1845544951,,,,,,,,0.37321,38.21537,,,,,,,,,
,1845544952,,,,,,,,0.37324,38.21419,,,,,,,,,
,1845544953,,,,,,,,0.37333,38.21373,,,,,,,,,
,1845676493,,,,,,,,0.77246,38.15515,,,,,,,,,
,2001268230,,,,,,,,-1.31687,36.88148,,,,,,,,,
,2001268236,,,,,,,,-1.31785,36.88001,,,,,,,,,
,2117750532,,,,,,,,0.50791,35.98503,,,,,,,,,2013/01/015
,2117784709,,,,,,,,0.49767,35.98985,,,,,,,,,1/15/2013
,2148815355,,,,,,,,2.40646,40.59527,,,,,,,,,
,2434793240,,,,,,,,1.99038,37.92275,,,,,,,,,
,2442448959,,,,,,,,1.8119,37.5034,,,,,,,,,
,2442448971,,,,,,,,1.84631,37.46254,,,,,,,,,
,2442448974,,,,,,,,1.59684,37.82487,,,,,,,,,
,2453834498,,,,,,,,1.97368,38.04176,,,,,,,,,
,2455443101,,,,,,,,1.83278,38.06485,,,,,,,,,
,2473714008,,,,,,,,1.58748,37.79222,,,,,,,,,
,2476607329,,,,,,,,1.74098,37.30204,,,,,,,,,
,2476607341,,,,,,,,1.74101,37.30349,,,,,,,,,
,2476607351,,,,,,,,1.74122,37.30275,,,,,,,,,
,2485565271,,,,,,,,1.74649,37.59423,,,,,,,,,
,2487606303,,,,,,,,1.7587,37.46664,,,,,,,,,
,2534986141,,,,,,,,2.03306,37.45832,,,,,,,,,
,2864250414,,,,,,,,-0.78726,37.96089,,,,,,,,,
,2877915532,,,,,,,,-0.77402,37.62075,,,,,,,,,
,2877921426,,,,,,,,-0.82305,37.51889,,,,,,,,,
,3227604755,Alomodoi Primary,,,,,,,0.51444,34.13517,,,,,,,,,7/4/2005
,3229377223,,,,,,,,-0.08168,34.84091,,,,,,,,,7/4/2005
,3347089098,,,,,,,,-1.11798,34.39427,,,,,,,,,
,3347094020,,,,,,,,-1.1247,34.39658,,,,,,,,,
,3597323893,,,,,,,,-1.34047,37.73263,,,,,,,,,
,3597323894,,,,,,,,-1.34317,37.73336,,,,,,,,,
,3603465850,,,,,,,,-4.40458,39.10795,,,,,,,,,
,3603465865,,,,,,,,-4.32703,38.94119,,,,,,,,,
,3674779055,,,,,,,,0.89082,35.65798,,,,,,,,,
,3674804344,,,,,,,,0.90135,35.67129,,,,,,,,,
,3680029187,,,,,,,,1.78365,40.29473,,,,,,,,,
,3680029604,,,,,,,,1.71073,40.80816,,,,,,,,,
,3680029817,,,,,,,,2.23884,40.78516,,,,,,,,,
,3680029818,,,,,,,,2.30036,40.753,,,,,,,,,
,3680029820,,,,,,,,2.02645,40.90309,,,,,,,,,
,3680033611,,,,,,,,2.01809,40.90947,,,,,,,,,
,3680036018,,,,,,,,1.88474,40.63427,,,,,,,,,
,3680036399,,,,,,,,1.77248,40.28902,,,,,,,,,
,3680036513,,,,,,,,1.72431,40.7212,,,,,,,,,
,3680036631,,,,,,,,1.89027,40.6402,,,,,,,,,
,3680037051,,,,,,,,2.27728,40.76391,,,,,,,,,
,3680037345,,,,,,,,1.88314,40.63394,,,,,,,,,
,3680037347,,,,,,,,1.74264,40.53295,,,,,,,,,
,3680037632,,,,,,,,2.07771,40.74863,,,,,,,,,
,3680037732,,,,,,,,1.87114,40.62272,,,,,,,,,
,3680037733,,,,,,,,1.72868,40.33991,,,,,,,,,
,3680037736,,,,,,,,1.7771,40.59155,,,,,,,,,
,3693558400,,,,,,,,1.9994,39.74652,,,,,,,,,
,3693558401,,,,,,,,2.00001,39.74854,,,,,,,,,
,3693558411,,,,,,,,2.0015,39.74493,,,,,,,,,
,3693591143,,,,,,,,2.30357,39.70552,,,,,,,,,
,3695362752,,,,,,,,2.95937,39.68529,,,,,,,,,
,3695407070,,,,,,,,3.39973,39.41197,,,,,,,,,
,3702342274,,,,,,,,2.63982,39.73524,,,,,,,,,
,3702342278,,,,,,,,2.54105,39.95264,,,,,,,,,
,3702342284,,,,,,,,2.54018,39.95317,,,,,,,,,
,3702436356,,,,,,,,2.97425,40.25165,,,,,,,,,
,3702436362,,,,,,,,2.98085,40.26942,,,,,,,,,
,3702436363,,,,,,,,2.70963,39.98899,,,,,,,,,
,3702436370,,,,,,,,2.74707,40.20159,,,,,,,,,
,3702436374,,,,,,,,2.74886,40.20775,,,,,,,,,
,3702498488,,,,,,,,2.45074,40.57321,,,,,,,,,
,3702498490,,,,,,,,2.51751,40.2807,,,,,,,,,
,3702498491,,,,,,,,2.51369,40.27717,,,,,,,,,
,3702498494,,,,,,,,2.40517,40.59508,,,,,,,,,
,3702498507,,,,,,,,2.53377,40.22328,,,,,,,,,
,3702721527,,,,,,,,2.40553,40.01635,,,,,,,,,
,3702721543,,,,,,,,2.30412,40.18645,,,,,,,,,
,3702721544,,,,,,,,2.36358,39.87436,,,,,,,,,
,3702721571,,,,,,,,2.31221,40.36203,,,,,,,,,
,3702818279,,,,,,,,1.96279,39.92485,,,,,,,,,
,3702818289,,,,,,,,2.09283,39.87236,,,,,,,,,
,3702818298,,,,,,,,1.90446,39.97941,,,,,,,,,
,3702818304,,,,,,,,1.90591,40.00974,,,,,,,,,
,3702818306,,,,,,,,1.84419,40.0974,,,,,,,,,
,3702833607,,,,,,,,2.70127,39.97396,,,,,,,,,
,3702840516,,,,,,,,1.87831,40.26119,,,,,,,,,
,3702840520,,,,,,,,1.87901,40.26217,,,,,,,,,
,3702840521,,,,,,,,1.88268,40.26452,,,,,,,,,
,3702865874,,,,,,,,1.84752,40.73095,,,,,,,,,
,3702865879,,,,,,,,2.20157,40.75016,,,,,,,,,
,3713190775,,,,,,,,1.27906,39.8531,,,,,,,,,
,3713209244,,,,,,,,0.61438,40.41074,,,,,,,,,
,3713209245,,,,,,,,0.61387,40.4095,,,,,,,,,
,3713209253,,,,,,,,0.84135,40.39695,,,,,,,,,
,3713209260,,,,,,,,0.59502,40.60197,,,,,,,,,
,3713218916,,,,,,,,0.68271,40.08783,,,,,,,,,
,3713218918,,,,,,,,0.23771,40.32719,,,,,,,,,
,3713218920,,,,,,,,0.21594,40.31222,,,,,,,,,
,3713218921,,,,,,,,0.21103,40.32064,,,,,,,,,
,3713219427,,,,,,,,0.33911,40.17032,,,,,,,,,
,3713219430,,,,,,,,0.65745,40.12193,,,,,,,,,
,3713219433,,,,,,,,0.51755,40.18122,,,,,,,,,
,3713219438,,,,,,,,0.44354,40.28749,,,,,,,,,
,3713219440,,,,,,,,0.61305,40.1634,,,,,,,,,
,3713229993,,,,,,,,0.62779,39.70766,,,,,,,,,
,3713229998,,,,,,,,0.78706,39.96558,,,,,,,,,
,3713230003,,,,,,,,0.49399,39.84829,,,,,,,,,
,3713230008,,,,,,,,0.84039,39.56816,,,,,,,,,
,3713230013,,,,,,,,0.69011,39.65707,,,,,,,,,
,3713230016,,,,,,,,0.38258,40.07897,,,,,,,,,
,3713230017,,,,,,,,0.38095,40.07413,,,,,,,,,
,3713230931,,,,,,,,0.4539,39.91986,,,,,,,,,
,3713230939,,,,,,,,0.99755,39.6549,,,,,,,,,
,3713230942,,,,,,,,0.34571,40.11811,,,,,,,,,
,3713230943,,,,,,,,0.34401,40.12122,,,,,,,,,
,3713231663,,,,,,,,0.34799,40.11148,,,,,,,,,
,3713247503,,,,,,,,0.53708,40.87323,,,,,,,,,
,3713247508,,,,,,,,0.9926,40.95515,,,,,,,,,
,3713247516,,,,,,,,1.15005,39.82112,,,,,,,,,
,3713256941,,,,,,,,1.0163,39.51058,,,,,,,,,
,3713256955,,,,,,,,1.5349,39.43509,,,,,,,,,
,3713256956,,,,,,,,1.53476,39.43456,,,,,,,,,
,3713256961,,,,,,,,1.03573,39.49725,,,,,,,,,
,3713256962,,,,,,,,1.03676,39.4976,,,,,,,,,
,3713256969,,,,,,,,1.04509,39.44501,,,,,,,,,
,3713256978,,,,,,,,1.25866,39.36244,,,,,,,,,
,3713256991,,,,,,,,0.99999,39.4962,,,,,,,,,
,3713268148,,,,,,,,2.07743,39.00705,,,,,,,,,
,3713268154,,,,,,,,1.70493,39.21499,,,,,,,,,
,3713268157,,,,,,,,1.81167,39.15892,,,,,,,,,
,3713268160,,,,,,,,1.8095,39.15903,,,,,,,,,
,3713268168,,,,,,,,1.96428,39.07856,,,,,,,,,
,3713268169,,,,,,,,1.96155,39.0806,,,,,,,,,
,3713284129,,,,,,,,1.71,39.93171,,,,,,,,,
,3713284132,,,,,,,,1.68991,39.8862,,,,,,,,,
,3713421663,,,,,,,,-1.45528,36.65735,,,,,,,,,
,3784325514,Maseno Mixt,,,,,,,-0.00936,34.59465,,,,,,,,,7/4/2005
,3784325515,Kibwon,,,,,,,-0.0317,34.52252,,,,,,,,,7/4/2005
,3784325516,Chula Imbo Hosipital,,,,,,,-0.03715,34.63808,,,,,,,,,7/4/2005
,3784325517,Kajwang,,,,,,,-0.04031,34.52311,,,,,,,,,7/4/2005
,3784325518,Chulaimbo Sec.,,,,,,,-0.04069,34.62954,,,,,,,,,7/4/2005
,3784325519,Marera,,,,,,,-0.04165,34.61409,,,,,,,,,7/4/2005
,3784325520,Kagola,,,,,,,-0.0419,34.66513,,,,,,,,,7/4/2005
,3784325521,Gluk,,,,,,,-0.04231,34.8269,,,,,,,,,7/4/2005
,3784325522,Kakwelu,,,,,,,-0.045,34.61563,,,,,,,,,7/4/2005
,3784325524,Kalwala,,,,,,,-0.04949,34.51802,,,,,,,,,7/4/2005
,3784325526,Huma Girls,,,,,,,-0.05114,34.61221,,,,,,,,,7/4/2005
,3784325528,Kowe Nya.,,,,,,,-0.05546,34.52041,,,,,,,,,7/4/2005
,3784325529,Kambor,,,,,,,-0.05862,34.46799,,,,,,,,,7/4/2005
,3784325530,Private Individual,,,,,,,-0.06004,34.77868,,,,,,,,,7/4/2005
,3784325531,Sale Of Water,,,,,,,-0.06049,34.77872,,,,,,,,,7/4/2005
,3784325532,Lbda,,,,,,,-0.06065,34.76855,,,,,,,,,7/4/2005
,3784325533,Ramba,,,,,,,-0.0616,34.44299,,,,,,,,,7/4/2005
,3784325534,Rakinyo,,,,,,,-0.06303,34.43873,,,,,,,,,7/4/2005
,3784325535,Ndiru Sec,,,,,,,-0.06336,34.51833,,,,,,,,,7/4/2005
,3784325536,Kajapolo,,,,,,,-0.06488,34.43929,,,,,,,,,7/4/2005
,3784325537,Ochiengs,,,,,,,-0.06587,34.73066,,,,,,,,,7/4/2005
,3784325538,Dotkom,,,,,,,-0.06637,34.7326,,,,,,,,,7/4/2005
,3784325539,Nduru,,,,,,,-0.06755,34.4681,,,,,,,,,7/4/2005
,3784325540,Ayugi,,,,,,,-0.0686,34.51211,,,,,,,,,7/4/2005
,3784325541,Alaka,,,,,,,-0.06889,34.49953,,,,,,,,,7/4/2005
,3784325542,Barkorwa Secondary,,,,,,,-0.06958,34.51415,,,,,,,,,7/4/2005
,3784325543,Barkorwa,,,,,,,-0.07109,34.51277,,,,,,,,,7/4/2005
,3784325545,Nyokeyo,,,,,,,-0.07393,34.47173,,,,,,,,,7/4/2005
,3784325546,Kowiti,,,,,,,-0.07483,34.73576,,,,,,,,,7/4/2005
,3784325547,Gulf Water Co.,,,,,,,-0.07499,34.73453,,,,,,,,,7/4/2005
,3784325549,Kosewe,,,,,,,-0.07502,34.49353,,,,,,,,,7/4/2005
,3784325550,Sandak,,,,,,,-0.07527,34.51229,,,,,,,,,7/4/2005
,3784325551,Kinda Eteko,,,,,,,-0.07757,34.74029,,,,,,,,,7/4/2005
,3784325552,Konyri Kendi,,,,,,,-0.07834,34.74422,,,,,,,,,7/4/2005
,3784325553,Otieno,,,,,,,-0.07842,34.74215,,,,,,,,,7/4/2005
,3784325554,Bandani Islam,,,,,,,-0.07864,34.74246,,,,,,,,,7/4/2005
,3784325555,Kamaba,,,,,,,-0.08101,34.4941,,,,,,,,,7/4/2005
,3784325556,Lwala Kadawa,,,,,,,-0.08155,34.6179,,,,,,,,,7/4/2005
,3784325957,,,,,,,,-0.08227,34.61401,,,,,,,,,7/4/2005
,3784325958,Kabor,,,,,,,-0.08309,34.48466,,,,,,,,,7/4/2005
,3784325959,Chemelil Sugar Co.,,,,,,,-0.08396,35.13576,,,,,,,,,7/4/2005
,3784325960,Kalika,,,,,,,-0.08542,34.43871,,,,,,,,,7/4/2005
,3784325961,Kowich,,,,,,,-0.08672,34.44055,,,,,,,,,7/4/2005
,3784325962,Kowili,,,,,,,-0.09126,34.791,,,,,,,,,7/4/2005
,3784325963,Wadu En Wadu,,,,,,,-0.09179,34.79107,,,,,,,,,7/4/2005
,3784325964,Mbeme,,,,,,,-0.09243,34.79506,,,,,,,,,7/4/2005
,3784325966,Kagenga,,,,,,,-0.09504,34.80169,,,,,,,,,7/4/2005
,3784325967,Love Sisters,,,,,,,-0.09517,34.79401,,,,,,,,,7/4/2005
,3784325968,Gulf,,,,,,,-0.09599,34.59943,,,,,,,,,7/4/2005
,3784325969,Kanyadwera,,,,,,,-0.09682,34.48427,,,,,,,,,7/4/2005
,3784325970,Wuotho Mos,,,,,,,-0.09689,34.79958,,,,,,,,,7/4/2005
,3784325971,Yago Kamollo,,,,,,,-0.09723,34.48924,,,,,,,,,7/4/2005
,3784325972,Bondo Nyiri,,,,,,,-0.0989,34.48735,,,,,,,,,7/4/2005
,3784325973,Gumu,,,,,,,-0.09911,34.44193,,,,,,,,,7/4/2005
,3784325974,Kobudho,,,,,,,-0.09924,34.48339,,,,,,,,,7/4/2005
,3784325975,Chemelil B1 Pri Sch,,,,,,,-0.10023,35.12074,,,,,,,,,7/4/2005
,3784325977,Wasanga,,,,,,,-0.10179,35.12031,,,,,,,,,7/4/2005
,3784325978,Auji,,,,,,,-0.10223,34.78284,,,,,,,,,7/4/2005
,3784325979,Kombewa Hospital,,,,,,,-0.10357,34.51793,,,,,,,,,7/4/2005
,3784325980,Kosore,,,,,,,-0.10369,35.1161,,,,,,,,,7/4/2005
,3784325981,Nuanondo,,,,,,,-0.10397,34.58905,,,,,,,,,7/4/2005
,3784325982,,,,,,,,-0.10448,34.78636,,,,,,,,,7/4/2005
,3784325983,Wandige,,,,,,,-0.10483,34.7841,,,,,,,,,7/4/2005
,3784325984,Aniga,,,,,,,-0.10501,34.44785,,,,,,,,,7/4/2005
,3784325985,Obambo Pry School,,,,,,,-0.10557,34.6298,,,,,,,,,7/4/2005
,3784325986,Unspecified,,,,,,,-0.10577,35.11015,,,,,,,,,7/4/2005
,3784325987,Cham Luchi,,,,,,,-0.10613,34.4489,,,,,,,,,7/4/2005
,3784325988,Chemelil Mkt,,,,,,,-0.10623,35.10979,,,,,,,,,7/4/2005
,3784325990,Joseph Ogada,,,,,,,-0.10708,34.52972,,,,,,,,,7/4/2005
,3784325991,Chemelil Mkt Hospital,,,,,,,-0.10719,35.10907,,,,,,,,,7/4/2005
,3784325992,Nyamasaria Pri,,,,,,,-0.10801,34.78631,,,,,,,,,7/4/2005
,3784325993,Kitmikayisec,,,,,,,-0.10895,34.54964,,,,,,,,,7/4/2005
,3784325994,Arhamadia Muslim,,,,,,,-0.10898,34.53126,,,,,,,,,7/4/2005
,3784325995,Kawuor,,,,,,,-0.10899,34.54464,,,,,,,,,7/4/2005
,3784325996,Upperkpmollo,,,,,,,-0.10938,34.51458,,,,,,,,,7/4/2005
,3784326000,Aduonga Pry,,,,,,,-0.11034,34.4388,,,,,,,,,7/4/2005
,3784326001,Kombewa,,,,,,,-0.1114,34.52638,,,,,,,,,7/4/2005
,3784326002,Ramula Catholic,,,,,,,-0.11162,34.94555,,,,,,,,,7/4/2005
,3784326003,Lowerdiemo,,,,,,,-0.1124,34.51574,,,,,,,,,7/4/2005
,3784326004,Ochok,,,,,,,-0.11252,34.4499,,,,,,,,,7/4/2005
,3784326005,Ombeyi Market Wp,,,,,,,-0.11303,34.94939,,,,,,,,,7/4/2005
,3784326006,Kwaho,,,,,,,-0.11303,34.52343,,,,,,,,,7/4/2005
,3784326007,Wandiege,,,,,,,-0.11316,34.78566,,,,,,,,,7/4/2005
,3784326008,Osiepemogen,,,,,,,-0.11328,34.56876,,,,,,,,,7/4/2005
,3784326012,Rae,,,,,,,-0.11683,34.79307,,,,,,,,,7/4/2005
,3784326013,Kel Kendi,,,,,,,-0.11756,34.57459,,,,,,,,,7/4/2005
,3784326015,Olewe,,,,,,,-0.11787,34.95877,,,,,,,,,7/4/2005
,3784326016,Abongo,,,,,,,-0.11799,35.10579,,,,,,,,,7/4/2005
,3784326017,Nyamasaria Water Works,,,,,,,-0.11821,34.78651,,,,,,,,,7/4/2005
,3784326018,Ra Chilo,,,,,,,-0.11866,34.5379,,,,,,,,,7/4/2005
,3784326019,Kabar,,,,,,,-0.11956,34.9662,,,,,,,,,7/4/2005
,3784326020,Kabwao,,,,,,,-0.12016,34.96564,,,,,,,,,7/4/2005
,3784326021,Moko,,,,,,,-0.12036,34.97928,,,,,,,,,7/4/2005
,3784326023,Wagai,,,,,,,-0.12061,34.96644,,,,,,,,,7/4/2005
,3784326024,Wagai,,,,,,,-0.12108,34.96658,,,,,,,,,7/4/2005
,3784326025,Bamgot,,,,,,,-0.12142,34.53692,,,,,,,,,7/4/2005
,3784326026,Sule Nyochol,,,,,,,-0.12193,34.79863,,,,,,,,,7/4/2005
,3784326027,Wagaya,,,,,,,-0.12239,34.97349,,,,,,,,,7/4/2005
,3784326028,Migingo,,,,,,,-0.12267,34.9705,,,,,,,,,7/4/2005
,3784326031,Onyango,,,,,,,-0.12307,34.98134,,,,,,,,,7/4/2005
,3784326032,Obago,,,,,,,-0.12326,34.9811,,,,,,,,,7/4/2005
,3784326035,Kasembe,,,,,,,-0.12439,34.94649,,,,,,,,,7/4/2005
,3784326036,Oloo,,,,,,,-0.12442,34.95167,,,,,,,,,7/4/2005
,3784326037,Kakure,,,,,,,-0.12483,34.96808,,,,,,,,,7/4/2005
,3784326038,Kobura,,,,,,,-0.12501,34.95335,,,,,,,,,7/4/2005
,3784326039,Odao,,,,,,,-0.1251,34.95422,,,,,,,,,7/4/2005
,3784326040,Musa,,,,,,,-0.12527,34.96054,,,,,,,,,7/4/2005
,3784326041,Mudha,,,,,,,-0.12527,34.96054,,,,,,,,,7/4/2005
,3784326042,Otieno,,,,,,,-0.1259,34.95565,,,,,,,,,7/4/2005
