well_id,original_id,name,country,admin_1,admin_2,admin_3,admin_4,locality,latitude,longitude,elevation,yield,well_depth,operation_status,drilling_end_date,source_1,source_2,source_3,last_update,water_quality,ec,tds,salinity,chloride,fluoride
,828,NSCC-BH,Kenya,Turkana,,,,,4.208634,34.346078,,2.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,829,Kapochuakongu,Kenya,Turkana,,,,,4.06995,34.492732,,0.0,,Non-operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,830,Nachuchuikait,Kenya,Turkana,,,,,4.205198,34.35626,,1.13,,Operational,,Acacia Water,,,,Fresh,,,,,
,831,Link-Compound,Kenya,Turkana,,,,,4.210059,34.34835,,0.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,832,Songot Secondary,Kenya,Turkana,,,,,4.077466,34.482848,,4.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,833,ICRC Compound Bh 1,Kenya,Turkana,,,,,4.211383,34.356739,,2.45,,Operational,,Acacia Water,,,,Fresh,,,,,
,834,Kibet,Kenya,Turkana,,,,,4.121182,34.44945,,0.0,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,835,Natiira Borehole,Kenya,Turkana,,,,,3.886752,34.565201,,0.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,836,Lomidat BH2,Kenya,Turkana,,,,,4.176186,34.411303,,0.0,,Temporarily non-operational,,Acacia Water,,,,Fresh,,,,,
,837,Lomidat BH1,Kenya,Turkana,,,,,4.173725,34.411533,,0.0,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,838,Nakong-Narikirikodapal,Kenya,Turkana,,,,,4.207462,34.349202,,1.7,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,839,Lolemoe,Kenya,Turkana,,,,,3.995812,34.544612,,1.67,,Operational,,Acacia Water,,,,Slightly saline (livestock ok),,,,,
,840,Lochor Angamor,Kenya,Turkana,,,,,4.183248,34.421891,,0.0,,Operational,,Acacia Water,,,,Slightly saline (livestock ok),,,,,
,841,Ekadeli,Kenya,Turkana,,,,,3.891596,34.547319,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,842,ICRC BH2,Kenya,Turkana,,,,,4.210595,34.357657,,2.24,,Operational,,Acacia Water,,,,Contaminated,,,,,
,843,Nakururum BH1,Kenya,Turkana,,,,,3.989764,34.54325,,0.0,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,844,Akedoamuro,Kenya,Turkana,,,,,3.889273,34.561334,,20.73,,Operational,,Acacia Water,,,,Fresh,,,,,
,845,UN-Compound Bh1   UNICEF Bh1,Kenya,Turkana,,,,,4.208223,34.363851,,72.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,846,Naknamunyen,Kenya,Turkana,,,,,3.766272,34.610257,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,847,Kang'amojoj,Kenya,Turkana,,,,,3.745298,35.510553,,2.05,,Operational,,Acacia Water,,,,Fresh,,,,,
,848,Lokapetemoe,Kenya,Turkana,,,,,4.167394,35.915754,,3.6,,Operational,,Acacia Water,,,,Fresh,,,,,
,849,Piringan,Kenya,Turkana,,,,,4.304474,35.866333,,0.65,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,850,Loarengak water supply,Kenya,Turkana,,,,,4.272612,35.818411,,0.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,851,Kanakuridio Borehole,Kenya,Turkana,,,,,3.78997,35.464981,,3.6,,Operational,,Acacia Water,,,,Fresh,,,,,
,852,Kangakipur borehole,Kenya,Turkana,,,,,4.026864,35.461632,,1.2,,Operational,,Acacia Water,,,,Fresh,,,,,
,853,Lomulango BH,Kenya,Turkana,,,,,4.270428,35.812895,,5.4,,Operational,,Acacia Water,,,,Fresh,,,,,
,854,Kokiselei Borehole,Kenya,Turkana,,,,,4.05422,35.702656,,3.6,,Operational,,Acacia Water,,,,Fresh,,,,,
,855,Nakabuk Borehole,Kenya,Turkana,,,,,4.140307,35.470656,,1.2,,Operational,,Acacia Water,,,,Fresh,,,,,
,856,St. Patrick Girls Centre BH,Kenya,Turkana,,,,,4.276998,35.735364,,0.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,857,Nariokotome III,Kenya,Turkana,,,,,4.143561,35.922452,,0.0,,Operational,,Acacia Water,,,,Saline,,,,,
,858,Nadunga borehole,Kenya,Turkana,,,,,3.960879,35.30634,,1.6,,Operational,,Acacia Water,,,,Fresh,,,,,
,859,Nakalale BH,Kenya,Turkana,,,,,4.273325,35.746549,,2.4,,Operational,,Acacia Water,,,,Fresh,,,,,
,860,Narokotome 2,Kenya,Turkana,,,,,4.143309,35.924511,,0.0,,Operational,,Acacia Water,,,,Saline,,,,,
,861,Kaeris Borehole I,Kenya,Turkana,,,,,3.980848,35.485822,,0.6,,Operational,,Acacia Water,,,,Unknown,,,,,
,862,Kataboi water supply,Kenya,Turkana,,,,,3.752333,35.782849,,0.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,863,Nariokotome Borehole,Kenya,Turkana,,,,,4.143626,35.919608,,3.6,,Temporarily non-operational,,Acacia Water,,,,Saline,,,,,
,864,Namalimo(nariokotome),Kenya,Turkana,,,,,4.130426,35.91192,,0.0,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,865,Kaeris Borehole II,Kenya,Turkana,,,,,3.982367,35.479589,,2.9,,Operational,,Acacia Water,,,,Fresh,,,,,
,866,Nyimwae BH,Kenya,Turkana,,,,,3.807558,35.44339,,2.4,,Operational,,Acacia Water,,,,Fresh,,,,,
,867,Nariokotome BH 1,Kenya,Turkana,,,,,4.131854,35.874995,,2.4,,Operational,,Acacia Water,,,,Fresh,,,,,
,868,Nakabosan BH,Kenya,Turkana,,,,,2.238702,35.581884,,0.12,,Operational,,Acacia Water,,,,Fresh,,,,,
,869,Napeitom Borehole,Kenya,Turkana,,,,,1.694005,36.040667,,,,Operational,,Acacia Water,,,,Unknown,,,,,
,870,Lokori Water supply,Kenya,Turkana,,,,,1.954306,36.020947,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,872,Loyapat Borehole,Kenya,Turkana,,,,,1.835884,35.475884,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,873,Lokori water supply BH,Kenya,Turkana,,,,,1.957077,36.022164,,,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,874,Nakwamoru W/S Borehole,Kenya,Turkana,,,,,2.058613,35.432169,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,875,Lokwamosing BH,Kenya,Turkana,,,,,1.990958,35.937059,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,876,Kaakorikamar BH,Kenya,Turkana,,,,,1.998223,35.932079,,,,Operational,,Acacia Water,,,,Unknown,,,,,
,877,Lokori catholic BH,Kenya,Turkana,,,,,1.936193,36.02509,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,878,Nakukulas  BH,Kenya,Turkana,,,,,2.190954,35.815879,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,879,Lomerpus (Juluk) BH,Kenya,Turkana,,,,,2.163029,35.411926,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,880,World Vision G/House Lokori,Kenya,Turkana,,,,,1.948872,36.023245,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,881,Kangitit G. Sec Sch,Kenya,Turkana,,,,,1.932807,36.008409,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,882,Lokosimekori BH,Kenya,Turkana,,,,,2.130387,35.774826,,,,Operational,,Acacia Water,,,,Unknown,,,,,
,883,Akwang BH,Kenya,Turkana,,,,,1.970274,36.047967,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,884,Atani (Kaputir) BH,Kenya,Turkana,,,,,2.071677,35.442117,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,885,Lopii BH,Kenya,Turkana,,,,,2.11109,35.904372,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,886,Makusaasinyeny BH,Kenya,Turkana,,,,,1.989006,36.050947,,,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,887,Katilu Integrated BH,Kenya,Turkana,,,,,2.251791,35.429295,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,888,Kabelkato BH Katilu,Kenya,Turkana,,,,,2.234917,35.428629,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,889,Katilu Water supply BH,Kenya,Turkana,,,,,2.271149,35.426183,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,890,Kalemng'orok solar BH,Kenya,Turkana,,,,,2.131752,35.502533,,,,Non-operational,,Acacia Water,,,,Unknown,,,,,
,891,Katilu H/C BH,Kenya,Turkana,,,,,2.274352,35.424642,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,892,Nakwaamumwa BH,Kenya,Turkana,,,,,2.002017,36.059932,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,893,Kanaodon BH,Kenya,Turkana,,,,,2.496181,35.409259,,,,Temporarily non-operational,,Acacia Water,,,,Fresh,,,,,
,894,Office compound BH,Kenya,Turkana,,,,,1.983803,36.055463,,,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,895,Kalemngorok BH,Kenya,Turkana,,,,,2.132578,35.500243,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,896,Ngiripakipi,Kenya,Turkana,,,,,2.014769,36.114272,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,897,Katilia Borehole,Kenya,Turkana,,,,,2.140056,36.115631,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,898,Tongolodi Katilu BH,Kenya,Turkana,,,,,2.257614,35.434004,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,899,Karuko Borehole,Kenya,Turkana,,,,,2.091186,36.022763,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,900,Namukuse BH,Kenya,Turkana,,,,,2.024964,36.116383,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,901,Kaesomalit BH,Kenya,Turkana,,,,,2.284686,36.049377,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,902,Katilu Catholic Mission BH,Kenya,Turkana,,,,,2.255092,35.428357,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,903,Lokwii Kariobangi BH,Kenya,Turkana,,,,,1.983322,36.109606,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,904,Lokwii Tree nursery BH,Kenya,Turkana,,,,,1.971911,36.081328,,,,Operational,,Acacia Water,,,,Fresh,,,,,
,905,Lokwii Ngiriito Bh,Kenya,Turkana,,,,,1.972037,36.095973,,,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,906,Apetet BH,Kenya,Turkana,,,,,1.991462,36.095093,,,,Operational,,Acacia Water,,,,Unknown,,,,,
,2155,Catholic BH,Kenya,Turkana,,,,,1.194,36.10061,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2156,Akwang BH,Kenya,Turkana,,,,,1.973,36.04722,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2157,Nabolei 1 Bh,Kenya,Turkana,,,,,2.332,35.81926,,,,,,Acacia Water,Turkanadata,,,,4850,,,,
,2158,Makutano Iii,Kenya,Turkana,,,,,3.525,35.23639,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2159,Kosovo,Kenya,Turkana,,,,,4.203,34.36859,,5.0,,,,Acacia Water,Turkanadata,,,,,,,,
,2160,Nawoiyatira,Kenya,Turkana,,,,,4.261,35.75478,,,,,,Acacia Water,Turkanadata,,,,550,,,,
,2161,Lokitaung,Kenya,Turkana,,,,,4.275,35.73667,,12.0,60.0,,,Acacia Water,Turkanadata,,,,,,,,
,2162,IRC Edoot Comm,Kenya,Turkana,,,,,2.0935,36.15244,,2.4,70.0,,,Acacia Water,Turkanadata,,,,,,,,
,2163,RCA Church Kalemngorok,Kenya,Turkana,,,,,2.1318,35.50243,,,,,,Acacia Water,Turkanadata,,,,2270,,,,
,2164,Kalemngorok Water Project,Kenya,Turkana,,,,,2.1481,35.49938,,1.5,80.0,,,Acacia Water,Turkanadata,,,,,,,,
,2165,IRC Achila Comm,Kenya,Turkana,,,,,2.2185,35.49922,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,2166,Katilu Catholic Mission Bh,Kenya,Turkana,,,,,2.2551,35.42839,,,,,,Acacia Water,Turkanadata,,,,1310,,,,
,2167,Katilu Water Supply BH,Kenya,Turkana,,,,,2.2712,35.42613,,,36.0,,,Acacia Water,Turkanadata,,,,1580,,,,
,2168,Wv - Kenya,Kenya,Turkana,,,,,2.2742,35.42457,,14.16,103.0,,,Acacia Water,Turkanadata,,,,,,,,
,2169,D.W.D.,Kenya,Turkana,,,,,2.295,35.4269,,,10.0,,,Acacia Water,Turkanadata,,,,,,,,
,2170,Kieng???mo 1 Bh,Kenya,Turkana,,,,,2.3616,35.80988,,7.4,,,,Acacia Water,Turkanadata,,,,3500,,,,
,2171,R.C.E.A Lokichar,Kenya,Turkana,,,,,2.3852,35.64698,,,,,,Acacia Water,Turkanadata,,,,1570,,,,
,2172,Tullow Oli,Kenya,Turkana,,,,,2.3865,35.45711,,2.7,78.0,,,Acacia Water,Turkanadata,,,,940,,,,
,2173,Kateruk 1,Kenya,Turkana,,,,,2.4611,35.36666,,1.02,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,2174,Ngimamki 3,Kenya,Turkana,,,,,2.6175,35.75083,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,2175,Kaipokok,Kenya,Turkana,,,,,2.6432,35.64205,,,82.0,,,Acacia Water,Turkanadata,,,,1490,,,,
,2176,Naturata Ebur,Kenya,Turkana,,,,,2.9278,36.13333,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2177,Napeikar 1,Kenya,Turkana,,,,,3.0168,35.49432,,1.8,,,,Acacia Water,Turkanadata,,,,,,,,
,2178,Naotin,Kenya,Turkana,,,,,3.0451,35.53995,,,95.0,,,Acacia Water,Turkanadata,,,,920,,,,
,2179,Naoyatira,Kenya,Turkana,,,,,3.0681,35.49467,,,,,,Acacia Water,Turkanadata,,,,110,,,,
,2180,B/H2,Kenya,Turkana,,,,,3.1057,35.64276,,40.0,74.0,,,Acacia Water,Turkanadata,,,,,,,,
,2181,Nakwamekwi Parish,Kenya,Turkana,,,,,3.1127,35.57125,,,,,,Acacia Water,Turkanadata,,,,690,,,,
,2182,Lowasco 1C,Kenya,Turkana,,,,,3.1128,35.59846,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2183,Kanugurpus,Kenya,Turkana,,,,,3.1175,36.07653,,1.2,,,,Acacia Water,Turkanadata,,,,,,,,
,2184,Unknown,Kenya,Turkana,,,,,3.1283,35.96334,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2185,Unknown,Kenya,Turkana,,,,,3.1285,35.96377,,5.0,,,,Acacia Water,Turkanadata,,,,350,,,,
,2186,Kadokorinyang,Kenya,Turkana,,,,,3.4563,35.78262,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2187,Makutano I,Kenya,Turkana,,,,,3.5225,35.23889,,,70.0,,,Acacia Water,Turkanadata,,,,,,,,
,2188,Lolemu,Kenya,Turkana,,,,,3.5654,34.69245,,6.78,76.0,,,Acacia Water,Turkanadata,,,,1380,,,,
,2189,D Of Lodwar,Kenya,Turkana,,,,,3.6881,34.86693,,,12.0,,,Acacia Water,Turkanadata,,,,,,,,
,2190,Kalemchuch,Kenya,Turkana,,,,,3.7086,34.83402,,,70.0,,,Acacia Water,Turkanadata,,,,,,,,
,2191,Pokotom,Kenya,Turkana,,,,,3.7331,34.85042,,15.0,,,,Acacia Water,Turkanadata,,,,,,,,
,2192,Tom - BH9,Kenya,Turkana,,,,,3.7777,34.82961,,2.6,,,,Acacia Water,Turkanadata,,,,,,,,
,2193,Lochore Edome,Kenya,Turkana,,,,,3.7915,34.83501,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2194,Loitakelae,Kenya,Turkana,,,,,3.8375,35.50363,,,,,,Acacia Water,Turkanadata,,,,1660,,,,
,2195,Lomanimani,Kenya,Turkana,,,,,3.8865,34.60784,,14.0,105.0,,,Acacia Water,Turkanadata,,,,,,,,
,2196,Loalani,Kenya,Turkana,,,,,3.9675,35.71319,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2197,D Of Lodwar,Kenya,Turkana,,,,,3.9808,35.48577,,0.78,40.0,,,Acacia Water,Turkanadata,,,,2230,,,,
,2198,Nakururum Undp,Kenya,Turkana,,,,,3.9915,34.54032,,,,,,Acacia Water,Turkanadata,,,,1150,,,,
,2199,Songot Secondary,Kenya,Turkana,,,,,4.0775,34.48288,,4.0,,,,Acacia Water,Turkanadata,,,,,,,,
,2200,Nariokotome,Kenya,Turkana,,,,,4.1225,35.85432,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2201,Nariokotome Dicpensary,Kenya,Turkana,,,,,4.1242,35.85846,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2202,Nariokotome Borehole,Kenya,Turkana,,,,,4.1437,35.92247,,3.6,,,,Acacia Water,Turkanadata,,,,9450,,,,
,2203,Lokichogio Power Stations,Kenya,Turkana,,,,,4.1608,34.38859,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2204,Lokitaung Parish - Kangarukia,Kenya,Turkana,,,,,4.1623,35.73916,,,80.0,,,Acacia Water,Turkanadata,,,,960,,,,
,2205,Riokomor Nwcpc,Kenya,Turkana,,,,,4.1758,35.69375,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2206,Unknown,Kenya,Turkana,,,,,4.1941,34.38992,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2207,Lopiding Windmill,Kenya,Turkana,,,,,4.1967,34.38933,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2208,Icrc-Bh2,Kenya,Turkana,,,,,4.2072,34.38051,,0.97,,,,Acacia Water,Turkanadata,,,,,,,,
,2209,Un-Compound Bh1   Unicef Bh1,Kenya,Turkana,,,,,4.2083,34.36379,,7.7,,,,Acacia Water,Turkanadata,,,,760,,,,
,2210,Dwd,Kenya,Turkana,,,,,4.2094,34.56496,,1.98,38.0,,,Acacia Water,Turkanadata,,,,,,,,
,2211,Bruce Pike,Kenya,Turkana,,,,,4.2097,34.35046,,,,,,Acacia Water,Turkanadata,,,,720,,,,
,2212,DOR (Diocese Of Rumbek),Kenya,Turkana,,,,,4.2104,34.34525,,5.0,,,,Acacia Water,Turkanadata,,,,,,,,
,2213,Lokitaung Parish - Natoo,Kenya,Turkana,,,,,4.2143,35.76163,,4.5,50.0,,,Acacia Water,Turkanadata,,,,,,,,
,2214,Kapekapakalam,Kenya,Turkana,,,,,4.3022,35.60028,,2.4,30.0,,,Acacia Water,Turkanadata,,,,,,,,
,2215,Lokungkung Borehole,Kenya,Turkana,,,,,4.3086,35.59604,,1.8,,,,Acacia Water,Turkanadata,,,,,,,,
,2216,Lotikipi Rvwsb,Kenya,Turkana,,,,,4.3353,34.69387,,41.4,350.0,,,Acacia Water,Turkanadata,,,,9060,,,,
,2217,Kakuma Ii,Kenya,Turkana,,,,,4.4412,34.45735,,,50.0,,,Acacia Water,Turkanadata,,,,,,,,
,2218,D. Of Lodwar,Kenya,Turkana,,,,,4.475,35.4417,,0.36,70.0,,,Acacia Water,Turkanadata,,,,,,,,
,2219,Kakelae Pri Sch,Kenya,Turkana,,,,,4.5256,35.59429,,,,,,Acacia Water,Turkanadata,,,,1620,,,,
,2220,Lobur Borehole,Kenya,Turkana,,,,,4.7195,35.66996,,,113.0,,,Acacia Water,Turkanadata,,,,2070,,,,
,2221,Meyan,Kenya,Turkana,,,,,4.7562,35.67621,,,,,,Acacia Water,Turkanadata,,,,920,,,,
,2222,Loitanit 3,Kenya,Turkana,,,,,4.775,35.4558,,,80.0,,,Acacia Water,Turkanadata,,,,,,,,
,2223,Kapedo GSU Camp,Kenya,Turkana,,,,,1.20716,36.10266,,,,,,Acacia Water,Turkanadata,,,,1100,,,,
,2224,Kapedo Hospital,Kenya,Turkana,,,,,1.3333,36.0833,,10.2,20.0,,,Acacia Water,Turkanadata,,,,,,,,
,2225,Kamosing Upstream,Kenya,Turkana,,,,,1.33639,36.09083,,2.0,65.0,,,Acacia Water,Turkanadata,,,,,,,,
,2226,,Kenya,Turkana,,,,,1.37639,36.08611,,1.29,45.0,,,Acacia Water,Turkanadata,,,,,,,,
,2227,Lomelo Centre,Kenya,Turkana,,,,,1.38831,36.19701,,10.2,30.0,,,Acacia Water,Turkanadata,,,,,,,,
,2228,Lomelo Catholic,Kenya,Turkana,,,,,1.39476,36.19643,,5.4,50.0,,,Acacia Water,Turkanadata,,,,,,,,
,2229,Napeitom,Kenya,Turkana,,,,,1.67942,36.05014,,1.0,60.0,,,Acacia Water,Turkanadata,,,,1730,,,,
,2230,Napeitom Borehole,Kenya,Turkana,,,,,1.68528,36.04912,,,,,,Acacia Water,Turkanadata,,,,2010,,,,
,2235,Loyapat,Kenya,Turkana,,,,,1.83249,35.47908,,,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,2236,Loyapat Borehole,Kenya,Turkana,,,,,1.83595,35.4758,,,,,,Acacia Water,Turkanadata,,,,870,,,,
,2237,Kachalang'a,Kenya,Turkana,,,,,1.92191,35.86812,,,,,,Acacia Water,Turkanadata,,,,2280,,,,
,2238,Kangitit G. Sec Sch,Kenya,Turkana,,,,,1.93556,36.02529,,,4.0,,,Acacia Water,Turkanadata,,,,3520,,,,
,2239,Lokori Catholic BH,Kenya,Turkana,,,,,1.93892,36.02434,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2240,Lokori AIC Health Centre,Kenya,Turkana,,,,,1.94545,36.0314,,0.9,27.0,,,Acacia Water,Turkanadata,,,,300,,,,
,2241,Apetet RCA Boys Sec,Kenya,Turkana,,,,,1.95002,36.04004,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2242,,Kenya,Turkana,,,,,1.95159,36.0225,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2243,Kambi Moi Lokori 4,Kenya,Turkana,,,,,1.95384,36.02582,,10.0,80.0,,,Acacia Water,Turkanadata,,,,,,,,
,2244,Lokori 1,Kenya,Turkana,,,,,1.9542,36.0444,,12.0,35.0,,,Acacia Water,Turkanadata,,,,1110,,,,
,2245,Lokori Water Supply,Kenya,Turkana,,,,,1.95703,36.0202,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2246,Lokori Kalokume,Kenya,Turkana,,,,,1.95717,36.04323,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2247,Kalokume Catholic Bh,Kenya,Turkana,,,,,1.95933,36.04666,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2248,Lokori Water Supply,Kenya,Turkana,,,,,1.95984,36.04456,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2249,Kekuri,Kenya,Turkana,,,,,1.96019,35.90864,,,,,,Acacia Water,Turkanadata,,,,840,,,,
,2250,Diocese Of Nakuru,Kenya,Turkana,,,,,1.96354,36.02911,,,20.0,,,Acacia Water,Turkanadata,,,,280,,,,
,2251,Katilia 3,Kenya,Turkana,,,,,1.9639,36.133,,2.4,20.0,,,Acacia Water,Turkanadata,,,,,,,,
,2252,Morulem Water Users Ass,Kenya,Turkana,,,,,1.97324,36.07027,,1.8,,,,Acacia Water,Turkanadata,,,,490,,,,
,2253,Lokwii Tree Nursery BH,Kenya,Turkana,,,,,1.97445,36.08058,,,6.0,,,Acacia Water,Turkanadata,,,,280,,,,
,2254,Lokwii Ngiriito Bh,Kenya,Turkana,,,,,1.97466,36.09522,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2255,Aipa,Kenya,Turkana,,,,,1.97524,36.11822,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2256,Lokwii Kariobangi Bh,Kenya,Turkana,,,,,1.98605,36.10886,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2257,Office Compound BH,Kenya,Turkana,,,,,1.98653,36.05471,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2258,Nakwasinyen,Kenya,Turkana,,,,,1.98828,36.1141,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2259,Irc Namorutunga,Kenya,Turkana,,,,,1.99013,36.11703,,2.5,30.0,,,Acacia Water,Turkanadata,,,,,,,,
,2260,Makusaasinyeny BH,Kenya,Turkana,,,,,1.99173,36.0502,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2261,Apetet,Kenya,Turkana,,,,,1.99284,36.11613,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2262,Lokwamosing BH,Kenya,Turkana,,,,,1.99368,35.93631,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2263,Apetet BH,Kenya,Turkana,,,,,1.99463,36.11727,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2264,Unknown,Kenya,Turkana,,,,,2.00029,35.9701,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2265,Lomeleku,Kenya,Turkana,,,,,2.00167,36.00861,,,65.0,,,Acacia Water,Turkanadata,,,,,,,,
,2266,Kaakorikamar BH,Kenya,Turkana,,,,,2.00184,35.92987,,3.3,100.0,,,Acacia Water,Turkanadata,,,,1160,,,,
,2267,Nakwaamumwa BH,Kenya,Turkana,,,,,2.00474,36.05918,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2268,IRC Kangitit Comm,Kenya,Turkana,,,,,2.00759,36.05896,,3.0,84.0,,,Acacia Water,Turkanadata,,,,,,,,
,2269,Ngiripakipi,Kenya,Turkana,,,,,2.01749,36.11352,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2270,Lotubae,Kenya,Turkana,,,,,2.01796,36.1364,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2271,IRC Nakwasinyen,Kenya,Turkana,,,,,2.01918,36.07163,,8.0,34.0,,,Acacia Water,Turkanadata,,,,900,,,,
,2272,IRC Lotubae Comm,Kenya,Turkana,,,,,2.02736,36.13839,,3.6,20.0,,,Acacia Water,Turkanadata,,,,,,,,
,2273,Namukuse BH,Kenya,Turkana,,,,,2.02769,36.11563,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2274,Kakong Bh,Kenya,Turkana,,,,,2.02898,35.527,,,105.0,,,Acacia Water,Turkanadata,,,,1140,,,,
,2275,Lotubae,Kenya,Turkana,,,,,2.03009,36.13758,,1.3,,,,Acacia Water,Turkanadata,,,,600,,,,
,2276,Kakong,Kenya,Turkana,,,,,2.03676,35.53148,,,,,,Acacia Water,Turkanadata,,,,630,,,,
,2277,Nakujakapuruko,Kenya,Turkana,,,,,2.0417,36.0972,,1.8,40.0,,,Acacia Water,Turkanadata,,,,,,,,
,2278,Aburin,Kenya,Turkana,,,,,2.04477,35.89002,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2279,Irs Nayanaekaton,Kenya,Turkana,,,,,2.04964,36.12975,,0.2,30.0,,,Acacia Water,Turkanadata,,,,,,,,
,2280,Nakwamoru W/S Borehole,Kenya,Turkana,,,,,2.05872,35.43222,,6.0,65.0,,,Acacia Water,Turkanadata,,,,1320,,,,
,2281,Lopii,Kenya,Turkana,,,,,2.06233,35.87305,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2282,Atani (Kaputir) Bh,Kenya,Turkana,,,,,2.07188,35.44225,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2283,Lopii,Kenya,Turkana,,,,,2.07189,35.87678,,,130.0,,,Acacia Water,Turkanadata,,,,,,,,
,2284,Amairo,Kenya,Turkana,,,,,2.07954,35.48421,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2285,Karuko Borehole,Kenya,Turkana,,,,,2.09404,36.04455,,2.0,,,,Acacia Water,Turkanadata,,,,1230,,,,
